Fecha;pm25;so2;temperatura;humedad;ws;wd;radglobal;ppa
180920;20;10,35;14,20480833;76,41622917;1,876490333;153,8803417;219,68775;759,55
180921;19;16,55;14,642175;75,53788333;1,773204888;219,3044542;248,4669583;756,775
180922;11;6,47;12,53201667;91,44879167;1,503450042;214,2283625;223,472625;759,3666667
180923;14;1,74;13,9437875;53,61348333;4,457694;194,6808333;253,6449583;760,0125
180924;14;2,73;14,917885;69,06036667;4,271752083;189,0425833;186,6203333;725,7916667
180925;16;7,73;14,38083958;73,14499167;2,190573375;179,3990083;215,0195833;756,7
180926;15;3,66;13,773975;83,72882917;1,703379917;160,431825;87,88470833;756,8916667
180927;14;2,9;13,76452917;86,76455833;1,219360917;126,0997458;139,9248375;758,5
180928;12;12,28;14,1599625;86,11617917;1,392886083;156,733275;157,1761663;758,3458333
180929;8;2,23;8,4525125;56,620225;1,744899833;192,7206125;181,3015833;759,425
180930;8;1,36;14,10977917;66,9742625;4,063065;195,1127917;113,5062917;760,5916667
181001;10;3,1;13,27812375;61,74189583;4,793015167;184,7070667;271,1139583;761,0708333
181002;16;6,96;14,74719958;59,89064583;4,204910208;187,2289917;278,4883333;759,9416667
181003;16;6,46;17,05758292;54,5203875;3,608162833;163,7900342;280,9035833;757,4625
181004;20;4,78;13,48480417;80,44953333;2,197866625;115,7142958;230,4209167;757,4916667
181005;13;3,39;12,96755792;83,35580417;1,780151167;152,5210625;178,4065417;759,25
181006;16;3,65;11,83494958;84,82687917;1,918195958;199,3058542;183,3763333;758,0541667
181007;14;1,52;10,55007917;73,38814167;1,543849375;204,2574625;82,81191667;759,0625
181008;11;2,41;13,91839583;74,185975;2,723467896;190,6233667;194,6595;762,0666667
181009;10;6,45;14,08927083;71,66675833;4,3176145;189,8875;192,135875;761,3708333
181010;19;8,85;12,10616708;78,65550833;2,025808583;185,1178375;138,32575;758,4916667
181011;13;2,3;13,01149583;81,00867917;2,263770833;179,0386292;220,3362917;760,1875
181012;12;2,08;12,9680875;70,46310417;4,151537917;204,0085;207,471625;763,1583333
181013;10;2,22;12,663165;71,05347917;2,906778167;197,0085833;181,380125;762,8875
181014;18;8,99;12,92272333;75,57347083;3,13840025;193,6261958;282,730875;762,175
181015;14;8,09;11,72170292;82,1339375;2,087757708;188,0880708;93,0263375;759,2791667
181016;7;2,13;12,3531125;84,7558625;1,737506667;180,5721833;113,9622083;759,1291667
181017;12;4,77;13,69905;83,49191667;1,958136417;176,7594375;272,3134583;760,225
181018;15;2,86;14,53798667;69,57955833;2,795864375;195,6196125;285,98725;760,3625
181019;15;15,2;13,36034458;69,28275417;3,31653125;195,8213833;298,4435875;760,2
181020;9;2,52;13,77059375;66,38353333;4,222104583;187,3268333;296,1614625;760,65
181021;13;5,11;15,98850583;60,25407917;4,052767625;183,7688625;295,95825;758,65
181022;14;3,9;14,39666667;73,4934125;2,196517292;143,852;292,685;757,3333333
181023;13;6,01;12,87838958;80,9696;1,585525708;160,9923917;192,1297917;759,25
181024;9;3,09;14,541795;73,39709167;2,935829875;180,3499417;237,2093333;760,6958333
181025;7;3,03;14,79369583;74,75320417;1,782880375;173,1013946;206,01225;760,075
181026;9;14,6;16,04583125;61,08749583;3,398545333;187,1800875;272,78775;759,2208333
181027;6;2,92;16,61196667;71,3649125;2,341019417;173,549375;290,460625;757,9458333
181028;6;4,16;14,59410833;85,0639625;1,737852738;177,348075;206,7336667;757,8125
181029;3;2,72;14,23912917;91,69239583;1,232695667;173,1058125;169,88825;757,65
181030;4;2,09;16,91289167;79,79490417;2,8241085;185,5155125;269,445875;759,4541667
181031;9;3,5;15,8860875;76,35530833;3,2101515;195,790155;297,522125;760,025
181101;7;4,17;14,33282083;76,68597083;2,186372875;195,4258292;275,190125;757,7041667
181102;8;3,02;15,454375;75,65132917;2,054871125;158,1918833;261,7300417;758,925
181103;10;2,82;14,52180417;77,76778333;2,912998208;193,9297708;306,6394583;759,1708333
181104;7;2,78;15,048625;72,22849583;2,487547;191,8963375;293,6655;760,0625
181105;19;21,88;18,0514;62,09532917;3,909164667;189,8979208;307,6029167;758,4958333
181106;18;6,24;16,48825;71,03686667;2,122449708;152,2883958;311,32575;757,3166667
181107;15;23,27;13,63258333;70,786225;1,993789583;196,2699833;309,9083333;755,4666667
181108;11;15,42;15,160925;84,33264167;1,776510625;187,228175;296,54;755,8291667
181109;13;21,96;14,54372917;79,24302917;1,886043875;176,76795;252,5372083;757,1625
181110;9;17,44;15,22569583;84,13329167;1,301081792;191,8850375;300,654;757,175
181111;6;4,15;16,8903125;76,35917083;1,965168458;213,5784167;300,56875;757,2416667
181112;5;2,81;17,04419167;76,07258333;1,632390917;224,3898583;286,3530417;759,7166667
181113;8;17,71;17,06590833;67,0541;2,772018;177,719025;303,5609583;761,5291667
181114;8;7,66;18,4874125;52,912925;4,612603333;184,0960558;292,5874583;758,7208333
181115;13;7,51;17,9940375;62,53774167;3,50466225;176,7110458;301,7970417;757,3708333
181116;25;2,71;17,0682375;65,88800417;3,00788225;200,948775;301,7390417;758,1083333
181117;;6,43;18,0559625;59,50842083;4,155093083;187,433975;299,9820833;760,1208333
181118;15;14,76;19,64731667;53,67755833;4,407276292;188,2196167;310,3129583;756,5083333
181119;;2,07;17,50625;66,39064583;2,523845083;175,202;307,6142917;756,3375
181120;7;3,29;16,81343333;69,95570833;2,37425775;189,5893667;315,0872917;757,6916667
181121;9;5,49;17,1109;71,81552083;3,168334625;207,3428042;308,9018333;758,7708333
181122;6;5,83;17,27875417;74,6771;2,596474625;189,4113667;308,8407083;758,5625
181123;;3,73;16,0576875;76,53639583;1,800480125;148,7523463;232,68675;694,5458333
181124;12;6,3;16,79283333;66,2269125;2,372411554;181,2793625;326,93875;756,5208333
181125;14;5,13;16,98605833;67,20995417;2,451427125;177,4788667;323,768;756,85
181126;13;4,01;15,6189;74,82784167;2,921969667;162,251775;326,1293333;758,6125
181127;13;6,05;14,76326875;76,09885833;2,253315042;199,5112375;332,7895417;757,625
181128;9;2,11;15,3022875;80,1568125;2,083035625;218,0614792;260,2825;758,5208333
181129;7;1,68;15,63047917;75,42194583;2,713655833;219,751125;144,4067917;696,6375
181130;12;3,94;15,14697083;82,88275833;1,909547958;190,9342167;3,154583333;284,6625
181201;11;2,11;15,55916667;85,37670833;1,356855625;209,0821583;211,7916667;757,875
181202;7;1,91;15,8990625;85,0223125;1,791405463;259,8546417;126,0416667;757,9583333
181203;6;3,28;16,111175;81,46959583;1,008396417;199,5359158;139,2083333;757,9583333
181204;5;3,74;17,7265375;73,28165;1,669772992;231,1077625;247,7083333;742,6666667
181205;10;12,05;18,33455833;71,4249875;2,188542958;190,9408958;320,3333333;734,5
181206;9;3,35;16,99606667;79,77225833;2,057836708;209,1343542;75,08333333;569,3333333
181207;12;4,26;16,99995833;76,6782;1,516466542;224,5159292;171,9166667;759,8333333
181208;13;18,01;17,0040625;74,72601667;2,064200417;174,0296417;344,4166667;760,125
181209;8;6,12;18,63294583;64,6355125;3,431907917;175,3595913;354,5416667;758,1666667
181210;8;7,59;18,10706667;67,72472917;3,510438458;197,4877875;352;758,3333333
181211;7;6,33;19,269325;62,43918333;4,481538083;195,0719167;348,2916667;760,125
181212;7;3,15;18,31127083;63,86826667;3,788035833;195,3182208;350,25;757,4166667
181213;6;2,87;17,08315417;58,44465;3,436806667;196,510375;353,0833333;759,7083333
181214;6;2,32;18,04840833;54,32422917;5,545508333;197,9806667;337,5833333;759,7083333
181215;12;3,14;16,82064583;63,70056667;3,32241625;179,8186375;354,0416667;758,8333333
181216;10;2,56;16,11527917;73,79469167;2,34077075;171,5164417;350,4583333;757,7916667
181217;7;0,97;15,7884375;85,07563333;2,078199;222,9339542;281;757,1666667
181218;;3,18;16,8478875;81,97805;1,656056375;169,1337042;320,375;756,9166667
181219;11;2,06;16,64972917;78,87707083;1,89626825;223,4834167;170,9166667;758,6666667
181220;4;1,43;16,0015;76,08122083;3,15242725;191,4379;335,2916667;757,7083333
181221;10;2,22;15,68799167;82,30692083;2,020112;202,2788458;326,7083333;756,7916667
181222;5;1,06;16,672775;77,929425;2,546983625;219,37875;188,75;759,0833333
181223;8;1,12;15,83350833;81,669025;2,520932042;224,045;231,2916667;757,3333333
181224;13;1,52;16,30934167;83,94080833;1,745489083;235,5618167;263,1666667;755,125
181225;10;2,57;16,68052083;83,8529;1,708161458;267,3364625;209,6666667;755,4583333
181226;12;2,63;17,9960125;72,32992083;2,848168042;182,2635958;235,1666667;756,5416667
181227;9;1,5;17,27625;70,21052083;4,014480667;207,6135417;323,6666667;756,0833333
181228;11;1,4;15,93930417;76,27692083;2,7661525;213,79825;332,3333333;755,9166667
181229;8;8,75;17,7241375;60,48619167;4,125982125;189,653875;339,625;757,5416667
181230;13;6,74;18,42701667;53,7660625;3,773205292;203,8281875;354;755,625
181231;14;1,81;17,37704583;61,94364583;3,260815083;170,4638333;350,2083333;755
190101;15;1,93;17,8463625;63,22182083;3,563878167;191,4974;348,875;754,9166667
190102;18;2,25;18,5566;59,07047917;4,4774455;199,2462792;308,375;754,4583333
190103;22;2,87;17,63548333;61,13174583;2,780422042;145,2534667;347,7916667;753,375
190104;15;2,62;15,1619375;81,1114625;2,161935417;188,9006333;332,5833333;754,8333333
190105;10;2,14;16,38103333;81,59143333;1,253339167;237,0968333;235,75;661,875
190106;14;7,87;17,4298625;75,28122083;1,636244625;172,8766167;271,75;756,9166667
190107;;3,29;16,8625375;79,20101667;1,630608167;185,9908458;266,75;757,6666667
190108;5;4,17;17,8645875;69,82125417;2,527861125;189,831465;343,7083333;759,875
190109;8;9,68;16,9046875;63,2317875;3,544671492;190,4792583;229,125;759,7083333
190110;11;8,26;16,45710833;69,6516125;2,212814875;200,9658167;346,0833333;757,9583333
190111;8;5,48;16,3054875;75,14720417;2,140777208;189,122875;341,2916667;759,5
190112;12;12,55;16,9684;74,42975833;2,353512625;161,8225333;303,625;759,6666667
190113;7;3,01;17,75975417;74,03152917;2,524488208;186,0689375;318,5;758,75
190114;9;3,26;18,0139875;71,9309625;3,046041167;181,2405667;316,2083333;758,2916667
190115;13;10,39;17,41976667;70,39532083;2,690692042;188,8432333;332,0833333;758,125
190116;9;5,26;17,77330417;69,37093333;3,718200167;199,4876833;321,75;759
190117;16;11,37;17,19954583;68,80030417;2,634760917;181,6192042;338,9583333;758,5833333
190118;18;9,68;16,96409167;78,00164167;2,077686083;214,2189375;334,5416667;755,8333333
190119;13;2,41;17,591275;79,35875;1,864132667;237,67825;282,1666667;757,4583333
190120;10;2,45;16,7385;80,64639167;2,612859333;226,5363333;141,8333333;756,9166667
190121;10;2,44;16,8654125;81,8246625;2,370233333;209,2666417;309,625;756,1666667
190122;11;2,68;16,609025;80,08090833;2,50367125;192,9989;267,8333333;756,4583333
190123;12;2,55;16,78572917;79,66017917;2,733004167;152,0657792;274,125;755,75
190124;12;;16,7087125;80,26163333;2,028897875;229,351275;277,2083333;755,7916667
190125;12;6,21;17,20517083;78,9448125;2,233522583;214,716625;276,25;755,9166667
190126;17;8,68;17,22075833;80,7714125;2,070944833;185,7596875;317,9583333;754,6666667
190127;13;5,81;17,49725833;76,61410833;2,505541917;213,5075083;284,875;755,2083333
190128;16;4,71;16,45509583;80,50437917;2,171527167;187,312575;319,375;755,0416667
190129;12;3,15;17,23045417;81,67433333;1,830246625;212,88785;261,4583333;757,75
190130;15;4,46;17,04017083;82,72637083;2,054172;160,4767708;308,0833333;757
190131;13;1,36;17,10773333;83,85708333;2,409718917;169,382225;301,5;755,7083333
190201;15;2,66;17,34313333;80,67302917;2,020353375;212,9291254;309,875;757,2083333
190202;12;2,7;17,32892083;83,2173375;1,507190125;271,3706667;240,125;756,4583333
190203;;2,81;17,42552083;82,34164583;1,772578917;239,0926333;218,3333333;755,3333333
190204;13;1,48;17,39954583;83,37399583;2,111926917;254,106925;191,125;755,375
190205;9;1,58;17,86455;82,87639583;2,554193625;215,8095417;180,25;754,9166667
190206;12;1,47;18,205725;82,1049;2,640425125;163,2330667;213,7916667;754,4583333
190207;13;1,86;17,47499583;82,90486667;1,725532333;242,26705;245,125;754,9583333
190208;;4,4;17,74915833;80,22917917;1,833894958;216,7080875;268,125;755,1666667
190209;15;1,5;17,44253333;82,218375;1,659520917;213,1257375;276,5;755,9166667
190210;18;7,11;17,17931667;81,84223333;1,776886213;186,7882375;206,7916667;692,875
190211;15;15,94;17,4351;76,86740417;2,470955125;179,5962792;248,625;661,1666667
190212;10;1,81;17,1453125;76,47532083;2,190001167;194,0062208;281,5;755,9166667
190213;10;4,09;18,8099875;64,50604167;2,587995917;168,4069292;310,75;758,9583333
190214;18;3,07;18,49010417;69,26072083;1,821980333;224,0226667;299,9583333;754,2916667
190215;17;1,09;18,67562917;81,87695;1,484673667;224,8469375;191,5;755,625
190216;13;1,02;18,53006667;80,2874375;1,150698;209,28765;109;758,1666667
190217;22;35,95;18,0606875;78,16562083;2,611028;162,531475;282,4166667;756,3333333
190218;15;1,86;17,75670417;83,84895833;2,041548542;216,7984033;57,5;757,5416667
190219;10;1,36;17,93569167;82,4221;2,247461733;249,9117083;127,875;757,2916667
190220;7;1,32;18,54625;84,0014375;1,694806625;162,7938167;188,1666667;756,5416667
190221;8;1,76;19,66405833;78,05831667;1,558241817;163,6979292;232,125;758,0833333
190222;8;2,06;20,14107917;72,525525;3,271793208;176,7065375;296,4583333;757,6666667
190223;13;11,56;20,63173333;66,12515417;3,677475458;185,4532042;298,25;754,5416667
190224;14;2,78;18,4851375;68,00514167;2,875925458;168,9906888;303,125;755,4166667
190225;11;3,02;15,8152375;76,16575417;2,155271771;188,5427167;299,625;756,9583333
190226;20;28,26;15,61308333;78,0627875;1,857814333;186,2987625;295,2916667;756,7916667
190227;15;4,82;15,56290833;83,5630375;1,878641542;175,0321292;287,9166667;756,875
190228;14;3,43;15,57138333;81,07389583;2,040397208;194,7583292;209,1666667;757,5416667
190301;11;5,29;15,38760833;80,3723;1,493161467;174,5686946;254,875;757,5833333
190302;11;1,96;16,7021125;80,6073375;2,168347083;151,9143875;186,4166667;758
190303;5;2,36;16,846525;77,55698333;2,529168167;205,7733958;164,1666667;757,375
190304;20;9,51;17,33785417;67,7813625;3,291616833;184,6728417;276,4583333;758,0416667
190305;15;12,32;18,6124;59,79511667;2,563893458;192,3089667;287,25;756,7916667
190306;19;10,23;18,12947917;60,30465;2,902321458;176,8688333;284,5;757,3333333
190307;13;17,59;18,14329167;64,7361125;2,779619125;176,4574542;282,7916667;757,5833333
190308;9;1,86;16,1365;80,73066667;2,069028875;188,0610042;188,5;755,5833333
190309;11;3,26;16,95655417;73,76374167;1,53292005;181,6608917;268,625;754,4583333
190310;14;18,15;17,75597083;68,25400833;1,6119565;160,5354417;272,875;756,125
190311;13;13,86;16,67069167;78,802025;2,022487375;178,9007333;246,9166667;694,1666667
190312;15;7,84;15,9385;83,59247083;1,535723167;208,790925;210,0833333;755,9583333
190313;16;5,34;15,50680417;87,08570417;1,177981667;215,6756042;120,6666667;755,5833333
190314;14;3,24;16,0141;81,96688333;1,566472238;195,9016417;174,25;756,6666667
190315;15;3,86;15,44634167;83,6244875;1,547303875;151,140825;245,3333333;757,4583333
190316;11;2,88;14,81597917;82,55972917;1,733414208;183,9962833;243,5416667;757,625
190317;13;2,35;15,6459;78,11002917;2,356383958;185,7711792;227,3333333;757,7916667
190318;14;6,75;16,566425;70,10708333;3,937775167;161,961825;256,25;757,4166667
190319;19;7,35;17,87368333;51,10582083;4,9706475;190,3551208;267,5;758,0416667
190320;23;7,29;14,6015325;63,660525;2,2478305;167,4528667;249,375;757,5416667
190321;17;6,62;14,72402208;69,8551375;1,724965375;171,4921667;249,4166667;757,8333333
190322;15;10,92;14,08149167;78,22494583;1,895161417;168,2657125;246,5416667;757,0416667
190323;14;2,29;14,065;87,4316;1,508007125;205,609475;195,2083333;758,5833333
190324;15;2,53;13,1575375;90,09270417;0,978627792;175,6473125;126,2916667;758
190325;12;1,99;13,27209167;86,84916667;1,30279225;186,3901904;133,5833333;758,0416667
190326;18;5,88;13,0086875;87,64618333;0,994445292;202,0171125;60,54166667;756,1666667
190327;18;2,93;13,8442375;86,248475;1,120452458;167,9889;57,875;757,0833333
190328;15;3,88;15,28598333;78,3125375;1,825736042;185,7829792;92,08333333;759,375
190329;17;3,22;14,8354125;81,3270875;1,75215275;200,7821375;124,9166667;758,4166667
190330;20;2,31;13,30604583;91,51077083;1,138398917;192,842875;23,375;756,6666667
190331;11;5,3;16,47940417;81,47315417;2,061179833;160,44125;192,0833333;759,5
190401;15;5,8;15,0661875;83,53709167;1,8480065;162,0069375;154,4583333;757,0833333
190402;17;3,61;14,72562917;90,37674583;1,456381042;152,4844917;68,79166667;757,375
190403;13;1,53;15,9426375;84,13230417;1,232433667;125,9355042;64,125;759,7916667
190404;13;1,46;17,54237083;73,60017083;2,434469125;186,3849375;227,4166667;759,7083333
190405;18;12,09;15,435175;81,43140833;1,429023333;203,1304;228,5;758,9166667
190406;17;9,58;15,88204167;80,7742625;1,732661583;137,6527663;227,7083333;758,375
190407;19;8,22;14,73802083;87,90279167;1,460760083;150,8373292;120,5833333;758,4166667
190408;15;4,78;15,09024167;80,17092917;1,362999;181,1156917;47,45833333;759,25
190409;13;1,19;15,06304583;75,33215833;2,33675325;186,642875;71,20833333;760,4166667
190410;15;0,95;15,70708333;74,1264875;3,317204583;188,04575;222,75;758,25
190411;15;1,02;14,36306667;85,76655833;1,580508583;230,1021667;42,125;757,9166667
190412;13;0,98;14,000525;86,16039167;1,291118833;191,9011458;43,91666667;758,625
190413;16;0,87;14,7044125;78,04395833;1,816794875;194,1834167;61,5;758,875
190414;23;5,52;15,38458875;72,75730417;2,925007208;176,7282542;210,2083333;758,625
190415;22;8,09;15,40885417;69,63691667;2,044917;154,3085917;214,9583333;757,625
190416;22;22,58;13,69112083;81,40406667;1,625320208;159,1469417;214,4583333;757,2083333
190417;18;8,14;11,85385;90,81735833;1,034178067;168,3618083;137,25;756,375
190418;17;1,91;13,69267083;83,78684167;1,052762583;140,3942292;86,83333333;757,2916667
190419;19;19,04;14,1789875;85,77425;1,763188792;169,7071833;109,1666667;758,7083333
190420;11;3,68;15,0432375;78,009;1,561322417;191,7386492;83;759,9166667
190421;18;9,07;12,65243333;81,22977917;1,264791;186,1042125;196,9166667;759,6666667
190422;16;4,24;13,00674;80,57750417;1,963762708;158,0424917;192,5416667;758,5416667
190423;20;5,56;12,97834167;83,0179875;1,382657;147,6264042;59,91666667;758,1666667
190424;23;14,38;13,56489583;82,08692083;1,113967667;99,21728333;52,5;760
190425;24;17,21;14,3426375;74,41057917;1,591254208;174,1116833;190,5833333;760,0833333
190426;23;25,07;13,93318792;72,8232375;2,027765458;162,90815;190,2916667;728,875
190427;19;14,23;14,02128292;78,1377;1,89019475;201,7248167;186,7083333;758,7916667
190428;27;30,79;15,27291417;75,58790833;2,509206792;168,1151208;184,625;756,625
190429;16;11,15;15,028725;78,73886667;2,375540583;148,3027125;142,8333333;756,4583333
190430;23;19,68;14,05763208;71,4317;2,269161917;150,3393333;184,2916667;758,75
190501;30;22,37;16,10496292;58,90742083;2,413297717;163,4482542;181,375;757,4166667
190502;22;17,26;16,17020833;64,25451667;2,006618583;150,8239667;149,6666667;756,125
190503;9;8,61;13,39924167;91,44444167;1,238851833;165,9061875;108,9166667;756,4583333
190504;9;8,26;14,85507083;88,827075;1,298878458;159,7772458;137,125;758,5416667
190505;11;2,9;15,59945;84,1846125;2,040999042;177,8899708;145,375;758,3333333
190506;13;3,51;13,70506667;90,7560375;1,224323667;191,4279;51;757,5
190507;13;2,48;13,75503333;83,66417083;2,412206042;195,9519833;43,20833333;758,5833333
190508;17;3,88;12,277675;87,940625;1,342345667;167,5204042;17,45833333;757,75
190509;18;5,43;13,43982917;73,27594167;1,982498292;154,3593208;167,8333333;760,75
190510;17;10,86;12,86585583;73,80999583;2,717083875;174,5191025;165,4583333;759,5
190511;27;35,51;11,72087958;79,8284;1,774773004;158,6567583;162,5833333;761,0416667
190512;31;33,55;13,4638925;73,3704875;2,236955375;168,6395917;160,0833333;759,4583333
190513;36;31,96;12,668575;70,45566667;1,146044583;156,7838208;158,75;759,1666667
190514;29;5,31;13,04795833;87,720625;0,959490563;236,22125;83,54166667;758,4583333
190515;23;4,84;12,46903333;88,81677083;1,090333292;120,6344292;38;758,0416667
190516;9;3,7;13,7827875;76,665425;1,667835333;101,2458733;111,5416667;758,5416667
190517;18;22,48;13,92335833;76,52222083;1,526362;167,6051417;104,6666667;759,8333333
190518;25;4,3;15,7529075;68,1997875;4,004153333;187,0988417;150,7916667;759,7916667
190519;22;11,85;12,02239583;70,47732917;2,491011542;188,0817083;93,125;758,4583333
190520;22;41,18;10,90941792;71,7315;1,921766625;165,6591083;137,625;762,5
190521;15;27,28;9,856674583;73,003275;2,42145225;156,6135333;145,2083333;763,1666667
190522;26;35,44;10,66467;70,6707;1,8791685;153,6421792;137,7083333;761,4583333
190523;25;20,75;11,0896325;67,152675;2,019929583;144,4191917;139,625;760,2916667
190524;36;24,8;11,50398458;65,80472083;1,309263792;178,44055;68,5;756,4166667
190525;29;11,78;13,470525;81,099575;1,784898792;98,69165;56,95833333;756,9166667
190526;13;5,39;13,95836667;74,24253333;1,516573583;119,1848917;78,16666667;759,1666667
190527;21;35,25;12,00992708;79,22840833;1,381745708;152,2879296;117,2083333;759,7083333
190528;18;27,2;12,7479775;75,88256667;1,366922042;161,7802917;125,1666667;758,7083333
190529;12;5,58;14,69309167;67,32670417;2,701154042;86,8381375;14,29166667;756,375
190530;10;2,36;15,36049167;77,93463333;1,553716583;133,7752375;107,5;759,2083333
190531;10;5,58;14,78030833;87,905525;1,824347292;130,5165167;46,79166667;760,7083333
190601;16;8,23;13,33288667;79,66125417;1,729082125;160,9742667;118,375;762,75
190602;25;6,4;14,54638625;69,05749583;1,595205375;164,9842042;108,375;761,875
190603;29;12,96;13,7931275;61,11037917;1,891801;126,6261329;130,0416667;759,0416667
190604;20;10,2;11,3786075;93,18437083;0,896078458;157,4806042;45,54166667;758,9583333
190605;29;21,67;13,19106917;85,66194167;1,220315892;182,7738667;106,625;759,6666667
190606;16;2,36;14,17182917;85,9522875;2,044598;200,4015;96,875;762,8333333
190607;15;2,61;13,06031333;67,7061125;4,53529375;184,386625;127;761,1666667
190608;19;20,23;12,41018708;65,07628333;1,843525042;176,434325;125,5833333;759,125
190609;22;30,3;11,074655;73,48562917;1,751832458;154,6671;115,375;758,7916667
190610;24;37,03;10,834955;84,46920417;1,309288333;155,6937125;103;758,7083333
190611;16;13,25;11,74537625;89,45125417;2,101000833;87,6973125;22,45833333;757,4166667
190612;14;24,01;12,08993125;84,00549167;2,843024167;166,5428917;69,625;758,4583333
190613;9;14,05;12,20361375;89,35529583;1,192692833;130,0586958;68,83333333;761,6666667
190614;17;23,86;10,42913917;89,78882083;1,558480625;113,3439083;70,95833333;761,25
190615;18;48,48;10,89011208;76,67504583;1,952766958;109,7064958;119,1666667;761,7083333
190616;19;51,24;10,43035333;76,586425;1,983101;116,9906875;120,25;760,2083333
190617;20;43,32;8,939220833;85,69031667;2,032119208;78,37408333;29,08333333;761,8333333
190618;11;11,06;11,97765917;61,4224125;2,707870417;154,3545167;124,2916667;762,4583333
190619;23;18,79;14,20937;49,69947917;1,513522583;140,4876208;104,5;755,7083333
190620;25;11,8;12,79160125;79,56990833;1,503408875;120,3592083;0;125,5
190621;19;7,59;14,24707917;73,33897917;2,122769958;156,7301042;0;0
190622;33;35,26;12,54726458;73,36673333;1,298624208;191,4571667;81,45833333;411,0833333
190623;22;17,4;13,36007625;76,36389167;2,080531917;165,0974667;102,8333333;759,4583333
190624;12;4,71;11,02343208;87,85871667;2,471701667;166,8669333;15,20833333;760,6666667
190625;11;2,45;9,741810833;62,90940417;4,445027083;180,6340417;125,9583333;763,2083333
190626;20;14,2;9,722278333;69,73771667;1,860597542;153,4179208;108,8333333;759,7916667
190627;21;40,83;11,36923375;77,97549167;1,79491775;89,5247625;58,33333333;755,875
190628;9;3,86;12,0863625;78,46241667;2,389864875;96,81235417;28,20833333;755,75
190629;10;2,88;12,05764292;89,2485;3,022619833;167,6761208;56,08333333;761,25
190630;12;13,92;10,21935917;85,05664583;2,568808667;166,2147667;120,2916667;761,6666667
190701;23;37,26;9,941744167;76,30120833;1,660744042;158,4216417;127;761,25
190702;22;19,28;10,25770125;68,8172375;2,215162167;179,2454125;122,5416667;760,625
190703;27;20,07;11,75469583;64,3603;3,102665708;174,2734333;122,9583333;759,8333333
190704;22;11,22;11,73317667;71,04360417;2,601551333;172,6872542;122,125;759,25
190705;27;21,41;10,04391792;70,50011667;1,316471792;146,0523628;122,4583333;757
190706;15;3,06;12,15712208;83,72958333;2,221872875;101,3056375;32,79166667;758,3333333
190707;16;4,89;13,60582917;79,57365;1,493505375;131,0146792;59,70833333;759,5833333
190708;16;9,41;12,4090625;85,67876667;1,145089292;149,8785708;40,125;761
190709;16;5,06;11,6587425;86,09403333;1,163437167;177,654625;89,625;761,0833333
190710;18;12,95;9,724023333;95,63854583;1,1792055;163,4510692;34,625;761,0833333
190711;22;17,27;10,15737375;94,8253625;1,036609958;160,5430208;82,625;760,6666667
190712;18;8,82;11,55118;87,4719875;1,585893542;152,9360167;105,5;760,9166667
190713;22;16,84;11,35019;79,03566667;2,15084625;171,8363458;129,2083333;761,2083333
190714;24;19,62;12,26146333;68,36409167;3,180979542;175,47415;131,875;761,9583333
190715;27;27,62;12,28512625;65,4070875;1,603173333;141,9498925;133,4166667;758,5416667
190716;20;14,22;11,12950417;83,20768333;2,035072292;141,1842917;112,6666667;760,2916667
190717;19;10,54;11,10074958;86,42324167;1,993641;164,7265708;89,45833333;761,9583333
190718;22;12,08;12,52469958;81,7153375;2,233922417;161,9972667;125,3333333;762,0416667
190719;27;18,74;12,48466667;72,70893333;2,350893708;168,4472167;128,625;759,625
190720;33;18,69;11,05232292;80,11095;1,359635417;139,26;100,0833333;756,625
190721;13;4,43;10,74234917;85,01375417;2,290168417;132,28935;51,08333333;728,7083333
190722;15;2,44;9,71151125;71,05950833;4,654747083;180,298875;155,0416667;761,8333333
190723;17;9,31;8,21700625;75,26972917;2,239375458;184,0941542;145,9583333;736,4583333
190724;23;22,14;9,284139583;79,82185;2,10727675;121,9699667;125,7083333;724,7083333
190725;24;49,33;10,15165917;79,3054875;1,675990304;146,2502167;147,4166667;765,9583333
190726;22;23,78;11,33418375;75,0500375;2,063848583;169,5894208;148,2083333;763,1666667
190727;32;25,69;11,62459375;78,89427083;2,127980958;140,8487458;137,4583333;760
190728;26;21,28;10,35342208;90,59227083;1,180642917;157,1305417;80,08333333;762,5416667
190729;26;52,89;14,128325;81,90316667;1,834328125;164,9877025;153,2083333;763,25
190730;23;19,59;17,467575;64,25590833;3,013140042;185,3292208;162,75;759,625
190731;12;3,11;13,88379167;70,65123333;4,97957375;192,6203333;122,5833333;761
190801;18;2,69;13,59102167;40,89482917;5,9654225;187,8802083;176,1666667;765,2083333
190802;23;8,28;12,80541375;55,3407625;3,82833225;178,931575;179,4583333;762,9583333
190803;34;31,1;12,84214125;57,27074167;1,520458583;170,2556458;172,0833333;759,2916667
190804;34;21,55;12,62669625;71,61985417;1,476756792;172,8347333;178,2083333;757,625
190805;18;6,01;11,85895417;80,88497083;1,510443;130,4014158;54,04166667;760,4583333
190806;20;2,84;12,79695417;68,81754167;3,877652125;191,1391667;169,75;762,8333333
190807;11;2,44;11,00503083;64,27632083;5,31417;188,1082917;181,0833333;762,8333333
190808;21;30;8,545784583;69,20050417;1,843740167;145,9425125;178,5;764
190809;22;25,99;8,564055417;68,97851667;2,608352958;151,2295583;175,625;765,2916667
190810;21;6,65;10,70608542;71,58475417;3,058363;167,6399625;172,5416667;761,25
