anho;mes;dia;hora;pm25;so2;ws;wd;temperatura;humedad;radglob;ppa
2020;6;22;18;21;3,15;0,903704;240,183;12,3925;87,5551;65,05;758,08
2020;6;22;19;17;2,83;0,617109;206,345;11,3647;91,36;96,0601;758,4
2020;6;22;20;15;4,82;0,621737;66,701;11,2277;93,8617;202,71;758,53
2020;6;22;21;13;10,23;1,28569;42,0827;11,5317;94,4301;200,88;758,44
2020;6;22;22;16;3,47;0,215467;111,379;11,6683;93,46;323,88;758,26
2020;6;22;23;20;6,35;0,931431;169,66;11,849;93,23;238,85;758,05
2020;6;23;0;20;6,88;2,79201;65,0945;12,085;93,615;108,35;757,83
2020;6;23;1;18;13,18;0,439671;109,819;12,1025;92,0468;65,36;757,771
2020;6;23;2;16;11,18;0,439084;273,265;12,0497;91,37;12,51;757,83
2020;6;23;3;17;5,18;0,206313;331,304;12,0037;91,1283;;757,96
2020;6;23;4;15;5,08;0,334614;183,918;11,5213;91,3051;;758,28
2020;6;23;5;15;4,01;0,465034;190,328;11,4105;90,985;;758,45
2020;6;23;6;16;4;0,396247;83,4058;11,6685;90,8633;;758,58
2020;6;23;7;16;10,81;0,443387;46,1533;11,764;90,8051;;758,83
2020;6;23;8;15;11,19;0,436106;39,1989;11,8607;90,785;;759,1
2020;6;23;9;11;16,95;0,415236;58,0301;12,5315;89,1517;;759,08
2020;6;23;10;15;6,82;0,200754;117,264;13,2208;87,1683;;759,34
2020;6;23;11;17;3,3;0,268794;152,885;14,3677;83,5217;;759,55
2020;6;23;12;14;2,92;0,345019;116,588;14,8632;81,4883;;759,7
2020;6;23;13;12;3;1,51647;216,476;15,5622;77,6667;;759,68
2020;6;23;14;12;2,99;2,19089;220,48;16,058;76,6482;;759,91
2020;6;23;15;12;2,81;2,27718;195,431;15,7423;79,7457;;760,26
2020;6;23;16;12;2,7;1,73462;244,08;14,71;84,5568;2,07;760,6
2020;6;23;17;7;2,64;2,23363;290,012;13,828;87,3667;55,5;760,97
2020;6;23;18;2;2,65;1,74204;243,566;12,992;87,7833;274,48;761,4
2020;6;23;19;3;3,18;2,5085;292,899;12,2862;86,655;403,03;761,78
2020;6;23;20;8;3,08;0,87913;276,241;12,3187;88,8467;;
2020;6;23;21;11;3,75;1,27137;293,208;12,4457;89,7633;;
2020;6;23;22;21;3,38;1,68929;295,695;12,4228;91,4983;;
2020;6;23;23;21;2,43;1,37643;294,153;12,2575;92,2666;359,22;761,25
2020;6;24;0;;1,19;3,27979;245,834;12,3687;85,6133;106,7;761,43
2020;6;24;1;;2,47;3,6951;243,541;11,2935;82,6267;47,19;761,82
2020;6;24;2;;3,66;0,510112;226,071;10,9005;84,8918;17,47;762,28
2020;6;24;3;;11,71;1,24259;72,3766;10,6062;89,9467;0,1;762,76
2020;6;24;4;;19,06;0,758944;48,7207;9,804;91,1517;;763,24
2020;6;24;5;2;10,22;0,767596;50,6214;9,33549;91,1949;;763,521
2020;6;24;6;4;7,94;1,15257;51,9904;9,063;91,9366;;764,03
2020;6;24;7;4;11,18;1,71335;60,1502;9,07967;91,5267;;764,11
2020;6;24;8;4;17,08;1,98101;52,1669;10,2122;88,1851;;764,03
2020;6;24;9;2;3,91;1,64718;48,6523;11,3197;84,145;;763,76
2020;6;24;10;5;3,02;1,6669;75,2136;12,3862;78,8363;;763,51
2020;6;24;11;7;2,85;1,52055;130,305;15,1218;64,1958;;763,03
2020;6;24;12;8;2,77;0,200006;243,115;15,8235;57,8747;;762,9
2020;6;24;13;6;2,69;0,330303;246,817;15,0773;58,339;;762,84
2020;6;24;14;2;2,8;0,436984;307,73;15,378;60,5408;;762,4
2020;6;24;15;2;;0,441155;298,906;15,2125;57,6357;;762,35
2020;6;24;16;;2,8;0,429846;290,561;15,6093;54,509;2,23;762,521
2020;6;24;17;;2,03;0,429282;310,865;14,1813;61,5134;94,01;762,65
2020;6;24;18;;2,89;0,354235;317,317;12,4172;70,8641;269,77;762,49
2020;6;24;19;6;3,98;0,292645;44,0151;11,7058;71,3416;443,54;762,16
2020;6;24;20;14;5,17;0,4459;69,9023;11,0252;73,6672;550,62;761,53
2020;6;24;21;14;5,57;0,441489;71,264;10,1515;78,1642;417,93;760,93
2020;6;24;22;11;5,46;0,437619;76,8798;9,29584;79,5115;488,98;760,26
2020;6;24;23;13;3,84;0,440118;80,4974;8,73375;80,3708;438,22;759,521
2020;6;25;0;11;3,15;0,42691;110,567;7,60675;84,025;166,17;758,98
2020;6;25;1;11;2,64;0,439352;132,529;7,19725;84,6483;91,08;758,72
2020;6;25;2;11;2,77;0,459439;99,9229;7,37493;82,7367;13,05;758,45
2020;6;25;3;8;2,68;0,383663;189,706;6,76885;83,6534;0,03;758,3
2020;6;25;4;11;2,84;0,50406;172,639;6,01742;84,9183;;758,78
2020;6;25;5;12;3,33;1,01501;139,969;5,64558;86,5984;;759,021
2020;6;25;6;13;3;0,458079;134,589;5,50123;86,355;;759,04
2020;6;25;7;12;3,04;0,461696;150,246;5,6202;84,6517;;758,98
2020;6;25;8;12;2,84;0,440371;175,338;6,35556;82,4078;;758,8
2020;6;25;9;11;3,01;0,426787;118,752;8,27422;76,5522;;758,79
2020;6;25;10;16;104,31;0,433429;71,7188;11,0222;67,9666;;759,12
2020;6;25;11;30;47,76;0,0720505;301,704;15,5217;49,7833;;759,03
2020;6;25;12;34;11,22;0,459005;230,165;18,7572;37,2987;;758,88
2020;6;25;13;31;3,4;0,92092;208,885;16,0913;50,6487;;759,271
2020;6;25;14;25;3,09;0,772212;210,131;16,932;46,8378;;759,83
2020;6;25;15;28;3,14;1,5647;213,883;16,8498;44,0205;;760,28
2020;6;25;16;31;2,74;1,53598;198,199;16,139;47,2855;1,44;760,7
2020;6;25;17;29;2,78;2,03691;194,717;14,7922;52,7873;30,41;760,63
2020;6;25;18;25;2,95;0,809547;188,263;13,8223;53,8007;227,3;760,92
2020;6;25;19;24;2,91;2,63579;192,27;13,6748;54,4507;409,08;761,021
2020;6;25;20;26;2,93;0,788674;175,543;13,2258;52,7482;508,48;761,04
2020;6;25;21;25;2,98;0,409781;199,244;12,655;55,0457;541,15;761,24
2020;6;25;22;28;2,72;0,646628;187,663;12,2703;57,4772;457,19;761,521
2020;6;25;23;26;6,93;0,413291;152,003;11,802;63,6902;306,8;761,73
2020;6;26;0;24;13,93;0,31934;145,476;11,2572;65,5492;150,15;761,98
2020;6;26;1;24;4,58;0,432045;189,225;10,7645;68,7228;92,12;762,13
2020;6;26;2;20;26,61;0,278438;96,6302;9,85468;72,7358;27,35;761,98
2020;6;26;3;24;16,86;0,227179;30,7448;9,46283;71,8022;0,18;762,03
2020;6;26;4;24;8,64;0,268384;226,628;9,31133;70,8308;;762,48
2020;6;26;5;26;8,09;0,443292;142,211;10,0275;68,061;;762,66
2020;6;26;6;23;10,6;0,396935;114,263;9,26466;74,3022;;762,48
2020;6;26;7;19;5,12;0,311063;178,648;8,57918;75,1477;;762,69
2020;6;26;8;16;29,79;0,428177;60,7788;8,7785;76,7552;;762,48
2020;6;26;9;22;14,67;0,211375;273,012;11,5325;66,9882;;762,13
2020;6;26;10;28;9,34;0,40754;248,842;15,8572;51,283;;761,73
2020;6;26;11;31;7,15;0,413771;236,97;16,9262;51,5755;;761,13
2020;6;26;12;31;5,99;0,440793;223,407;15,2502;51,831;;760,49
2020;6;26;13;26;3,03;0,719845;215,16;15,2895;65,1617;;760,03
2020;6;26;14;22;2,83;0,460847;214,521;15,1755;68,6208;;759,71
2020;6;26;15;23;2,82;0,446824;216,617;14,4738;73,347;;759,56
2020;6;26;16;23;2,7;0,442254;204,704;14,4168;76,3114;1,15;759,58
2020;6;26;17;19;2,69;0,431916;192,321;14,4945;74,936;30,63;759,36
2020;6;26;18;20;2,8;0,394497;198,92;12,35;82,4435;97,9;759,03
2020;6;26;19;21;2,72;0,663145;210,646;11,1782;86,9767;218,34;758,69
2020;6;26;20;20;2,77;0,195178;108,052;11,1462;86,6367;438,44;757,87
2020;6;26;21;20;2,7;0,80967;80,0406;10,7277;83,73;301,24;757,38
2020;6;26;22;16;2,83;0,183267;223,594;10,5972;82,3422;221,9;756,97
2020;6;26;23;15;106,63;0,327735;29,5885;9,83549;79,7498;170,33;756,82
2020;6;27;0;22;37,63;0,438243;78,9136;9,56984;81,225;145,52;756,57
2020;6;27;1;22;7,6;0,439377;101,747;9,55667;81,9833;77,14;756,43
2020;6;27;2;15;4,38;0,153394;122,499;10,1398;78,9486;17,22;756,38
2020;6;27;3;12;4,05;0,389097;171,248;10,0218;76,7845;0,08;756,31
2020;6;27;4;13;4,04;0,491185;161,256;9,32468;78,2207;;756,63
2020;6;27;5;14;8,28;0,424794;106,65;8,85533;79,989;;756,68
2020;6;27;6;18;44,29;0,418277;54,1332;8,8775;78,6783;;756,97
2020;6;27;7;22;15,93;0,413332;328,889;8,4005;78,9084;;757,18
2020;6;27;8;25;31,46;0,404087;32,4947;9,00183;76,3783;;757,55
2020;6;27;9;27;51,78;0,430065;62,8911;9,90733;73,1324;;757,79
2020;6;27;10;30;39,81;0,428146;91,5386;12,2792;64,3459;;757,37
2020;6;27;11;32;20,15;0,0266132;155,893;15,255;55,2372;;756,93
2020;6;27;12;35;14,79;0,452499;226,655;17,5733;47,2103;;756,64
2020;6;27;13;37;10,29;0,426792;211,348;15,474;61,8285;;756,36
2020;6;27;14;34;6,17;0,444066;211,399;14,5405;72,7885;;756,23
2020;6;27;15;25;3,54;0,442013;213,981;14,7545;75,9135;;756,36
2020;6;27;16;28;3,49;0,116885;226,667;14,3845;77,5065;2,86;756,79
2020;6;27;17;30;3,32;0,249303;298,5;14,082;77,0081;82,97;757,19
2020;6;27;18;33;3,21;0,349039;305,242;13,4515;78,3713;205,44;757,79
2020;6;27;19;34;3,21;0,32865;341,797;13,0837;79,2738;272,03;757,9
2020;6;27;20;36;9,95;0,57805;45,3448;12,7945;79,2917;246,64;757,6
2020;6;27;21;39;3,93;0,460568;31,0481;12,646;77,5897;296,58;756,39
2020;6;27;22;39;6,72;0,734685;41,2863;11,6622;83,085;247,28;755,31
2020;6;27;23;37;6,15;0,693263;26,5055;11,5767;82,0699;175,38;755,13
2020;6;28;0;31;4,89;0,229647;33,2803;11,2157;83,3051;140,89;755,28
2020;6;28;1;27;12,33;0,487457;47,2644;10,8063;84,615;56,48;755,75
2020;6;28;2;24;7,85;0,431176;45,2581;10,6442;83,5233;14,33;755,83
2020;6;28;3;22;10,68;0,293062;346,337;10,4643;84,6949;;756,18
2020;6;28;4;19;7,05;0,2793;341,859;10,2257;84,3967;;756,48
2020;6;28;5;17;10,75;0,158815;191,252;11,1598;85,1818;;756,75
2020;6;28;6;20;49,85;0,441522;52,3847;11,7122;86,9967;;756,44
2020;6;28;7;25;21,87;2,29336;49,845;10,538;88,4484;;755,91
2020;6;28;8;23;15,86;1,63218;50,6918;10,5048;87,9733;;755,43
2020;6;28;9;20;5,25;0,860487;204,59;11,8417;87,4283;;754,87
2020;6;28;10;23;3,74;0,949091;156,761;14,2498;82,986;;754,49
2020;6;28;11;23;3,33;0,36355;174,168;15,2408;79,1934;;754,89
2020;6;28;12;19;3,05;0,690323;53,5371;15,893;75,7555;;754,98
2020;6;28;13;16;3,17;0,418387;294,029;14,9748;79,5885;;754,66
2020;6;28;14;14;3,21;0,434023;296,437;14,6048;83,7617;;754,21
2020;6;28;15;12;3,16;0,109617;292,768;14,6268;84,5699;;754,58
2020;6;28;16;10;3,09;0,778127;86,8779;14,3443;85,6517;;755,41
2020;6;28;17;10;3,07;1,62238;58,9069;14,0402;85,4218;2,96;755,53
2020;6;28;18;9;2,93;1,36258;186,342;13,679;86,5634;6,85;756,36
2020;6;28;19;11;2,95;1,22345;165,648;13,6928;87,4067;28,53;757,47
2020;6;28;20;10;2,99;1,99304;153,783;13,6823;87,38;65,95;757,9
2020;6;28;21;9;3,09;3,15955;59,3931;13,8015;85,5782;127,37;758,22
2020;6;28;22;7;3,01;1,59107;137,218;13,8198;82,6417;96,17;758,4
2020;6;28;23;5;2,87;0,327384;326,853;13,534;83,3417;331,94;758,73
2020;6;29;0;4;2,95;2,0872;86,324;13,2772;84,0933;160,3;759,13
2020;6;29;1;5;3,14;2,18423;131,365;13,897;82,4283;102,44;759,68
2020;6;29;2;5;2,93;2,21722;189,559;14,2693;86,5667;8,08;760,49
2020;6;29;3;7;3,15;3,95372;102,718;14,4263;87,4233;;761,6
2020;6;29;4;9;2,91;4,35609;172,897;14,1327;88,85;;762,31
2020;6;29;5;7;2,8;4,80817;189,402;13,6588;91,155;;762,56
2020;6;29;6;5;2,71;1,86006;213,283;13,2005;92,9617;;763
2020;6;29;7;4;2,74;3,01159;281,808;12,7172;94,51;;763,33
2020;6;29;8;1;2,74;3,22594;237,455;12,7535;95,6067;;763,64
2020;6;29;9;3;2,83;4,12553;269,483;13,1965;95,4301;;763,93
2020;6;29;10;5;2,86;3,43671;262,998;13,1032;92,3767;;764,32
2020;6;29;11;4;2,72;2,34789;239,304;13,1987;87,5133;;764,23
2020;6;29;12;4;2,83;1,33154;107,452;14,5438;85,505;;764,23
2020;6;29;13;6;2,79;3,45544;272,981;13,7833;86,1042;;764,14
2020;6;29;14;7;2,83;2,41442;290,331;15,9158;73,2209;;764,1
2020;6;29;15;11;2,94;1,93387;130,245;14,6657;80,3568;;764,28
2020;6;29;16;11;2,7;2,38165;131,874;13,0787;86,4717;2,97;764,29
2020;6;29;17;8;3,25;1,66987;68,3914;11,8708;88,655;49,96;764,3
2020;6;29;18;6;4,61;1,42926;76,1987;11,1768;92,7617;187,57;763,99
2020;6;29;19;5;6,19;2,56533;54,6778;11,0702;91,7;436,62;764,09
2020;6;29;20;6;225,64;2,37271;61,9992;10,8382;90,1917;539,771;764,06
2020;6;29;21;9;48,97;2,00904;46,1416;10,4163;89,02;573,56;763,31
2020;6;29;22;10;5,17;1,38983;52,3496;10,5013;87,1884;367,78;762,71
2020;6;29;23;9;15,42;1,205;57,4929;10,2697;87,3083;260,53;762,19
2020;6;30;0;11;69,48;1,3456;58,3889;10,28;85,8667;221,46;761,93
2020;6;30;1;13;140,92;1,33647;53,7219;9,78349;85,5933;91,84;761,78
2020;6;30;2;24;128,95;2,08555;55,3556;9,61951;85,8433;17,18;761,771
2020;6;30;3;38;109,79;0,95696;59,7802;9,26984;85,7567;0,06;761,91
2020;6;30;4;43;20,04;0,958473;85,2612;8,96049;85,9067;;762,15
2020;6;30;5;28;3,82;0,437612;87,6266;8,94118;85,3617;;762,15
2020;6;30;6;13;3,27;0,452026;120,499;8,549;85,6417;;762,18
2020;6;30;7;4;3,06;0,426759;131,805;8,34317;85,5317;;761,93
2020;6;30;8;1;7,53;0,43204;93,2269;8,1451;86,3267;;761,78
2020;6;30;9;2;3,24;0,431825;70,9235;9,8125;82,6355;;762,31
2020;6;30;10;2;3,27;0,337203;230,875;13,5687;69,7225;;762,25
2020;6;30;11;11;4,24;0,274282;225,891;15,5205;65,5625;;761,69
2020;6;30;12;28;3,83;1,2733;199,281;17,5432;56,6338;;760,93
2020;6;30;13;31;3,69;3,52636;212,58;17,0145;58,2305;;761,271
2020;6;30;14;25;2,86;2,75252;216,524;15,5008;70,4277;;761,63
2020;6;30;15;15;2,74;3,8169;210,128;17,0775;58,2983;;761,86
2020;6;30;16;13;2,71;3,05255;213,472;16,5347;61,0138;0,78;762,04
2020;6;30;17;17;2,76;3,31367;206,319;15,3075;67,1978;17,02;762,07
2020;6;30;18;17;2,74;3,28184;203,404;14,4428;71,0959;102,79;761,89
2020;6;30;19;17;2,69;2,42323;197,233;13,8265;79,731;131;762,08
2020;6;30;20;17;2,72;0,823575;175,666;13,4568;81,5933;240,28;761,65
2020;6;30;21;17;4,18;0,533904;60,4304;12,9337;82,2483;224,98;761,01
2020;6;30;22;18;3,33;1,28009;58,3963;13,1263;77,5673;191;760,7
2020;6;30;23;16;3,54;0,248971;261,674;12,6172;80,7223;159,15;760,56
2020;7;1;0;17;4,04;0,726991;152,164;12,4885;82,5917;114,57;760,75
2020;7;1;1;19;5,85;0,697721;133,639;12,2322;82,65;67,7;760,98
2020;7;1;2;19;14,2;2,48111;65,1077;12,6842;78,4814;15,42;761,021
2020;7;1;3;17;10,3;1,80145;39,7803;12,9615;74,5312;0,14;761,38
2020;7;1;4;15;7,41;0,862803;219,678;12,638;78,3385;;761,6
2020;7;1;5;17;4,7;1,92907;210,081;12,3828;80,4749;;761,64
2020;7;1;6;20;5,23;1,98923;144,185;12,2613;81,7867;;761,76
2020;7;1;7;20;14,6;0,394103;80,937;12,1153;81,678;;761,73
2020;7;1;8;21;21,08;0,850365;79,3202;12,1108;81,6248;;762,1
2020;7;1;9;23;21,49;1,20624;59,7785;12,984;78,329;;761,97
2020;7;1;10;26;32,14;0,4512;198,707;15,1737;66,3613;;761,89
2020;7;1;11;31;21,67;0,0309513;348,169;17,0283;62,7858;;761,83
2020;7;1;12;33;20,73;0,20605;263,389;17,8243;60,4847;;761,69
2020;7;1;13;32;7,65;0,607401;242,19;19,0592;53,5452;;761,53
2020;7;1;14;25;3,15;2,82208;210,232;18,5273;59,3873;;761,45
2020;7;1;15;17;;3,38167;199,063;19,0443;58,0027;;761,75
2020;7;1;16;6;2,36;3,58363;209,578;18,3165;58,4895;2,52;761,88
2020;7;1;17;3;2,69;3,24888;202,055;16,9667;65,285;76,17;761,38
2020;7;1;18;2;2,79;4,31833;196,919;15,2255;73,8588;254,8;761,39
2020;7;1;19;8;2,9;4,0648;204,656;14,5248;76,1801;403,39;761,48
2020;7;1;20;12;2,67;3,27532;195,153;13,4202;81,9572;532,66;760,91
2020;7;1;21;11;2,67;2,44915;184,734;12,8347;79,755;588,98;760,2
2020;7;1;22;12;2,77;2,63053;192,752;11,9747;83,1934;581,15;759,57
2020;7;1;23;14;2,71;2,66635;186,822;11,5408;85,5833;370,36;759,12
2020;7;2;0;12;2,81;2,19107;168,122;11,4678;85,4366;74,65;758,81
2020;7;2;1;12;3,94;2,9583;183,848;10,7762;85,4301;45,77;758,83
2020;7;2;2;10;4,4;2,77324;172,935;10,8005;86,015;25,1;758,95
2020;7;2;3;7;3,07;2,2593;144,703;10,2545;88,0767;0,34;759,14
2020;7;2;4;5;3,65;1,8486;138,447;10,1753;89,3134;;759,21
2020;7;2;5;6;4,34;0,628993;129,505;9,86717;90,9783;;759,6
2020;7;2;6;8;7,3;0,840994;164,571;9,8295;91,8483;;759,76
2020;7;2;7;10;4,35;1,7187;181,446;9,51018;91,8483;;759,96
2020;7;2;8;12;8,58;0,13637;82,0865;10,0555;91,255;;760,08
2020;7;2;9;15;21,02;0,499135;159,456;12,1307;86,1333;;760,22
2020;7;2;10;24;11,41;2,04361;177,024;14,3807;76,8864;;760,13
2020;7;2;11;28;3,37;2,46431;206,536;17,1395;67,1615;;759,98
2020;7;2;12;28;3,08;3,0413;212,243;17,611;65,4838;;759,84
2020;7;2;13;25;2,79;4,28814;207,742;18,1572;62,5715;;759,85
2020;7;2;14;17;2,67;4,87972;206,467;19,327;59,7752;;759,66
2020;7;2;15;12;2,65;4,24113;203,2;19,4562;60,5372;;759,76
2020;7;2;16;12;4,49;4,05636;206,202;19,5448;62,4713;0,51;760,19
2020;7;2;17;30;3,79;4,22435;200,341;17,7678;69,217;21,21;760,19
2020;7;2;18;30;;1,97218;187,339;14,8123;83,5673;69,35;760,23
2020;7;2;19;;2,3;0,109328;269,111;13,5453;87,9717;128,41;760,41
2020;7;2;20;;2,66;2,19463;197,618;12,876;91,0651;178,83;760,33
2020;7;2;21;;6,8;1,75759;64,2726;12,616;92,4116;295,93;759,93
2020;7;2;22;9;3,13;1,3207;23,9681;12,0247;92,7067;441,65;759,58
2020;7;2;23;13;11,77;1,99643;56,2456;11,7295;93,3816;384,1;759,07
2020;7;3;0;17;12,1;0,292291;106,031;10,8832;93,835;74,33;758,85
2020;7;3;1;16;5,9;0,177365;289,286;11,4047;94,4667;42,52;758,68
2020;7;3;2;14;3,75;0,627639;282,823;10,6695;95,03;23,63;758,55
2020;7;3;3;13;8,05;1,232;52,0009;10,7635;95,3134;0,27;758,7
2020;7;3;4;12;11,16;0,424878;98,4727;11,0877;95,465;;758,72
2020;7;3;5;10;6,96;0,384111;91,9551;10,648;95,8317;;758,68
2020;7;3;6;8;7,51;0,81406;223,304;10,6393;96,3167;;758,59
2020;7;3;7;7;6,53;1,41579;149,065;10,4313;96,2717;;758,57
2020;7;3;8;11;6,51;0,765878;105,514;10,2147;96,7083;;758,54
2020;7;3;9;14;5,41;0,306316;68,2976;10,5477;96,6833;;758,63
2020;7;3;10;15;8,37;0,40037;80,7285;10,734;96,4167;;758,53
2020;7;3;11;18;17,53;0,419124;80,6602;12,1878;94,235;;757,88
2020;7;3;12;25;20,71;0,225403;242,518;14,1008;84,3245;;757,11
2020;7;3;13;31;5,28;0,473029;226,396;13,0383;87,5183;;756,7
2020;7;3;14;30;3,5;0,59654;189,066;14,1838;80,7552;;756,08
2020;7;3;15;23;3,23;0,437334;206,739;14,2955;80,2815;;755,91
2020;7;3;16;14;2,95;0,419241;201,859;15,1965;78,636;;756,17
2020;7;3;17;9;2,85;0,419;234,128;14,3792;82,334;8,22;756,63
2020;7;3;18;7;2,74;0,407389;171,532;12,7287;88,895;10,03;756,92
2020;7;3;19;8;2,77;0,371349;136,922;12,1278;91,485;29,28;757,53
2020;7;3;20;13;2,76;0,427695;227,368;12,2237;92,4783;39,27;757,45
2020;7;3;21;14;2,85;0,165612;240,272;11,924;92,6833;44,71;757,38
2020;7;3;22;17;9,21;0,443353;41,4872;11,0913;93,5634;65,95;757,18
2020;7;3;23;24;13,6;0,444982;40,0111;10,5305;94,2433;113,14;757,49
2020;7;4;0;26;6,6;0,16609;36,2917;10,4428;94,3068;202,51;757,92
2020;7;4;1;23;10,01;1,37448;42,639;10,3427;93,3633;104,94;758,771
2020;7;4;2;21;5,75;2,15804;46,5381;10,1625;92,655;21,74;759,35
2020;7;4;3;14;4,62;0,0651861;78,9899;10,4982;90,4133;;760,1
2020;7;4;4;11;4,24;0,488261;222,885;10,7602;89,4934;;760,9
2020;7;4;5;12;3,85;0,537701;316,752;10,3082;89,8116;;761,42
2020;7;4;6;11;8,69;0,442186;41,9378;10,5832;89,29;;761,65
2020;7;4;7;12;4,62;0,592996;181,408;11,2058;87,7783;;761,88
2020;7;4;8;11;3,06;2,19753;212,338;11,7645;91,035;;762,33
2020;7;4;9;12;2,97;3,9805;291,308;12,024;94,1017;;762,25
2020;7;4;10;13;2,76;3,78403;173,266;11,0578;95,0518;;762,38
2020;7;4;11;7;2,77;2,35893;97,4846;10,902;94,8333;;762,58
2020;7;4;12;2;5,14;2,57179;58,3309;10,8263;94,0216;;762,34
2020;7;4;13;3;3,8;1,60635;59,7755;11,155;93,8967;;762,34
2020;7;4;14;2;2,96;2,0617;267,646;12,2783;94,365;;762,09
2020;7;4;15;6;3,01;3,96044;301,322;14,094;90,985;;762,29
2020;7;4;16;13;2,97;3,73258;292,33;14,5312;83,595;2,08;762,58
2020;7;4;17;11;2,95;3,91807;292,183;13,3138;82,4962;74,5699;762,81
2020;7;4;18;6;2,75;4,4269;300,476;11,9785;91,215;272,69;763,22
2020;7;4;19;;2,73;3,04032;298,335;12,5165;87,0233;431,82;763,47
2020;7;4;20;;2,7;1,89587;288,456;11,808;90,3483;549,88;763,18
2020;7;4;21;;2,65;0,366221;5,00119;11,7917;90,6934;606,65;762,34
2020;7;4;22;4;3,68;0,605588;49,0807;12,0063;89,745;598,13;761,42
2020;7;4;23;5;3,11;2,22505;38,1272;11,4532;88,0518;378,74;760,78
2020;7;5;0;4;4,14;2,43976;44,2608;10,8755;89,9401;151,14;760,71
2020;7;5;1;3;3,48;1,71036;52,2627;10,4437;89,2285;72,05;760,67
2020;7;5;2;1;10,97;0,557115;53,7785;10,2248;87,7568;19,3;760,58
2020;7;5;3;8;26,75;0,614224;61,9484;9,94234;87,0667;0,29;760,53
2020;7;5;4;18;27,39;2,26524;57,1528;9,24083;88,0616;;760,4
2020;7;5;5;25;23,14;2,55221;64,8082;8,868;88,95;;760,58
2020;7;5;6;23;8,05;2,30545;57,9129;8,89034;87,285;;760,76
2020;7;5;7;16;3,4;1,24097;83,9091;7,9808;89,515;;760,71
2020;7;5;8;8;2,77;0,415712;111,571;9,05637;87,865;;760,43
2020;7;5;9;4;2,79;0,361053;144,292;10,1808;85,0233;;760,03
2020;7;5;10;8;2,89;0,336482;142,451;12,3707;78,8513;;759,63
2020;7;5;11;14;3,28;1,69351;179,523;14,9157;67,6627;;759,18
2020;7;5;12;15;3,68;3,54099;193,231;15,766;64,895;;758,74
2020;7;5;13;13;2,74;4,25669;209,942;15,9557;66,2938;;758,29
2020;7;5;14;10;2,66;5,47119;209,282;17,5805;58,5975;;757,92
2020;7;5;15;8;2,67;6,10349;209,464;16,9787;60,3702;;757,81
2020;7;5;16;5;2,58;6,19531;205,391;16,0222;64,7703;0,95;757,8
2020;7;5;17;5;2,6;5,5275;200,02;14,6263;70,4432;24,87;757,87
2020;7;5;18;9;2,64;4,98785;195,847;13,2042;73,8247;101,54;757,97
2020;7;5;19;14;2,54;4,77156;198,852;12,573;74,3472;221,99;757,99
2020;7;5;20;16;2,51;4,44825;196,365;12,0107;76,3932;309,35;758,14
2020;7;5;21;15;2,62;2,29389;177,529;11,6445;78,1635;337,58;757,98
2020;7;5;22;14;2,67;1,39354;179,468;11,4438;80,8589;370,63;757,63
2020;7;5;23;12;2,67;0,88885;173,431;11,4392;81,41;317,6;757,45
2020;7;6;0;11;2,65;1,26491;159,174;11,0867;82,7383;179,41;757,5
2020;7;6;1;9;2,65;0,625392;119,091;10,6725;84,155;95,5;757,67
2020;7;6;2;8;3,19;0,498462;154,821;10,5828;85,4883;24,49;757,83
2020;7;6;3;7;2,76;0,566612;153,869;10,4613;86,2183;0,32;758,03
2020;7;6;4;9;2,58;0,474473;147,128;10,3643;86,835;;758,41
2020;7;6;5;9;2,61;0,704219;172,61;10,1767;86,8933;;758,87
2020;7;6;6;9;2,62;0,966952;146,416;10,0753;88,3083;;759,03
2020;7;6;7;9;2,63;1,54996;141,119;9,841;88,5817;;759,28
2020;7;6;8;9;4,07;0,582831;104,797;9,73984;89,145;;759,67
2020;7;6;9;8;4,38;0,478127;165,706;10,6342;87,77;;760,04
2020;7;6;10;12;3,37;0,344696;163,507;12,4445;80,8453;;760,35
2020;7;6;11;16;3,71;1,29123;203,391;13,9133;72,8416;;760,48
2020;7;6;12;19;4,6;1,9666;204,793;14,5257;67,8807;;760,62
2020;7;6;13;20;2,9;3,17461;203,279;15,2187;66,6553;;760,96
2020;7;6;14;18;2,73;4,03594;207,004;15,33;64,6482;;761,42
2020;7;6;15;15;2,75;3,64005;206,771;15,244;64,5603;;762,14
2020;7;6;16;10;2,7;3,67488;204,254;14,4737;68,4738;0,88;762,9
2020;7;6;17;8;2,69;3,59768;202,306;13,5125;74,0317;24,43;763,17
2020;7;6;18;7;2,69;3,10146;198,285;12,3315;80,057;107,95;763,65
2020;7;6;19;6;2,69;2,72571;198,944;11,9337;83,8983;214,84;764,47
2020;7;6;20;6;2,64;3,6;197,839;11,4495;85,455;553,54;764,56
2020;7;6;21;8;4,77;0,462654;113,477;11,1707;84,9417;605,23;764,43
2020;7;6;22;11;7,2;0,329475;22,3877;10,2588;86,975;599,14;764,18
2020;7;6;23;15;4,91;0,199281;258,182;9,06667;88,495;385,29;764,08
2020;7;7;0;19;7,63;0,386903;64,744;9,43517;87,75;120,46;764,28
2020;7;7;1;22;7,95;2,12037;49,9234;8,93401;87,2767;118,63;764,51
2020;7;7;2;18;7,12;1,90144;46,9787;8,68433;88,535;32,42;764,73
2020;7;7;3;15;4,32;1,56549;43,3356;8,604;89,0551;0,25;764,98
